waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=1.8e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=1.8e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=1.35e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=1.35e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=2.7e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=2.7e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=2.25e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=2.25e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=3.6e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=3.6e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=3.15e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=3.15e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.5e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.5e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.5e-08) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.5e-08) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.05e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.05e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.95e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=4.95e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=5.4e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=5.4e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=5.85e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=5.85e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=6.3e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=6.3e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=6.75e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=6.75e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=7.2e-07) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=7.2e-07) Y,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=9e-08) X,waveVsWave(?x (OP("/NM0" "gm") / OP("/NM0" "ids")) ?y (OP("/NM0" "ids") / VAR("width"))) (length=9e-08) Y
14.17221611241142,8.251622459139973,15.0428442370671,7.901746893864247,12.98156187437931,8.12201551121079,13.49750485774803,8.266043195130944,12.26426125084607,7.658559898101599,12.58122338733055,7.905345868527618,11.79756908069034,7.150707824220438,16.11424372994582,4.181983666101626,12.00822512953392,7.403307512173781,11.62140042045587,6.906363316955323,11.45719079584404,6.649989941598956,11.31145999403906,6.405005579147101,11.18229930378641,6.174372695203274,11.06687895297657,5.957599504530656,10.96299491342965,5.753963621207174,16.05361308554822,6.702859339054322
11.52787410980344,15.66610919501906,12.42323176759122,15.69359486113182,10.48571458489635,14.57202101738896,10.91802726774463,15.19005386220859,9.923877362093044,13.30549822272264,10.16694143579875,13.928773660977,9.58023863812506,12.1736413151804,14.79444168001593,9.050992506034071,9.733270406450007,12.71887565907971,9.454906038423397,11.66943285645215,9.332793464969356,11.15623052337587,9.224150697038935,10.6772742510363,9.128162962085716,10.23519629673265,9.042584160234846,9.826517646628723,8.965689351788763,9.448004375602281,13.7802151070443,14.14367098712815
9.285053446591057,26.3014940802364,10.03074191986304,27.46164307285497,8.498442438558778,23.36977772076828,8.815576817362251,24.82125996108869,8.105278737693459,20.83743142870346,8.272638786245995,22.03720899407955,7.876696918816521,18.79621063759871,13.31858293331698,18.29833621999444,7.977232506841964,19.76184560995094,7.796043661482956,17.92608233631937,7.710235376428821,17.04962782959255,7.632971395670057,16.24264412549475,7.564589281242391,15.50685320649556,7.503502188733346,14.833687472071,7.448499046091827,14.21577890351514,11.36773770752978,26.50856389764923
7.522974227477878,39.95318897360577,8.068831693193514,43.08620653683347,6.976934190485286,34.3452440568531,7.192630012761541,36.96303480231794,6.720111376993317,30.13588273883297,6.827741576963521,32.08802755602934,6.578470435680772,26.93722373186179,11.48524777889032,34.04408265808682,6.639884345967251,28.43408983719604,6.53039105412961,25.60919334197452,6.471087707522617,24.27006360196406,6.416554263176064,23.04624090374271,6.367997917800428,21.93884070827858,6.324373228393217,20.93229156717394,6.284882852502075,20.01361027686987,9.156979349749205,44.20959638528569
6.174236854732638,56.17805543842493,6.556168550994159,61.99934783122649,5.811575403163772,47.22151684528783,5.95242085624873,51.26935495399731,5.649746368331995,41.01021261128484,5.716646422867734,43.85402059803189,5.565621524913404,36.45449876587885,9.50542195169835,57.51258612310979,5.602733152857842,38.57244638693336,5.536607643474872,34.59276473527142,5.493590478716773,32.70173430207327,5.453016608057314,30.98030395075029,5.41650682297433,29.43010695092434,5.3834045777573,28.0269767797524,5.353202798156042,26.75106365208915,7.359987357038155,66.69026600661331
5.143478605547754,74.46761528665172,5.403460723569482,83.49785511027306,4.902506469475056,61.67251441729353,4.995490466684949,67.34450403831269,4.793739325012603,53.20855681503159,4.839492312690912,57.05397403804218,4.728687048225806,47.12674573102862,7.707267932732932,88.33653775902339,4.758182752650717,49.94400471310042,4.702776679920019,44.66183792221294,4.665637464055023,42.13768934135849,4.632291398710207,39.8454754851531,4.600487752249242,37.78821441997108,4.57156809753126,35.93172861375084,4.545155246510684,34.24815523147225,5.973004829923125,92.92708483056251
4.335977314429457,94.30960465814954,4.516011197614333,106.8985051307724,4.161560812611897,77.31517432554153,4.231397380627482,84.76178109186098,4.065146542786503,66.37336208585404,4.108934124778637,71.3247436910915,3.989894089052167,58.58580447223978,6.230561686012301,124.9823220003507,4.026108227681682,62.18822075044543,3.955675964226101,55.43877839939302,3.919201795509902,52.2092299646364,3.886333875633835,49.28509610708272,3.85707973561004,46.668930297613,3.830891205920631,44.31480400809335,3.807316189922764,42.18545541953036,4.91745956035498,121.8613807008768
3.681342457540364,115.1802538350294,3.816417720450636,131.5703429939734,3.527657084465992,93.66784987220561,3.594225931789822,103.0341942202353,3.421585670687285,80.00703130792502,3.471411403649499,86.17754647568755,3.335902130030049,70.33146358611441,5.080115665117827,165.6171990005572,3.376649198996744,74.80287461009954,3.29890397848289,66.43225804311966,3.266777391978423,62.45393676877408,3.239045455382194,58.86608467952913,3.214805129873115,55.66637301356365,3.19342862844252,52.79525268016774,3.174426258503728,50.20473573408945,4.107223217106823,152.5723746504117
3.130850412167122,136.5155305010644,3.247487267863381,156.912613639926,2.977902475446851,110.1718866240815,3.046194866715573,121.5996209205333,2.87155416773249,93.5990050310898,2.920546553400615,101.0708984503868,2.792503510017646,81.93700834261396,4.198685341767919,208.6523947918291,2.829281456213934,87.31740368929844,2.760259414613659,77.25924099664807,2.734650803658307,72.52776372959582,2.712993871660908,68.27701373490984,2.694225455481344,64.49659308852662,2.677788731852743,61.11246003187673,2.663260607712163,58.06536775068111,3.472785324375469,184.2928165470666
2.66049073237569,157.7337217435493,2.770914136376157,182.3301490099813,2.515151461654345,126.3432662719139,2.578866858340414,139.9133229316454,2.421640257946398,106.79936613768,2.463866057442615,115.5896694684859,2.356061014031731,93.15466739839346,3.520759487573372,252.8843468147159,2.386226159974007,99.43803832121263,2.330026545591472,87.70875209165834,2.310043448926757,82.24403907148043,2.293284192762045,77.34998061155495,2.278813260401792,73.00691614515442,2.266178489807099,69.12634265491873,2.25503945597921,65.63785064294264,2.963248060429089,216.3702084428323
2.263457074641738,178.3433371089025,2.366474062817499,207.2604186391106,2.135472534522841,141.8751401488236,2.190352780923353,157.5810543912705,2.057805310624164,119.4168314933805,2.092512790932182,129.4940502240912,2.00481375233185,103.8528688501133,2.991861490893389,297.4426649027376,2.029070484959182,111.0081818775599,1.984012121257511,97.66762827315453,1.96818828138268,91.50100572744293,1.95495664051003,85.99203960663374,1.943552907675651,81.11162068251392,1.933612500462391,76.75723015007293,1.924861778384571,72.8476721026623,2.543043857385757,248.2242517755011
